StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,UserLanguage,Q9,Q1,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,"Herramientas que aplicaste como las actividades, reportes, ""quizzes"", dentro de la plataforma de CANVAS en el desarrollo de la experiencia de Servicio Social",Q2_6,Q2_7,Q2_8,Q5,Q9,Q6,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,Q3,Q7,CRN,Nombre de Experiencia,OSF,Periodo,Tipo de Formato
02/02/23 17:17,02/02/23 17:31,IP Address,187.192.41.157,100,820,True,02/02/23 17:31,R_2Uf7HXxd8yEl91k,,,,,25.6554,-100.3258,ES-ES,@00479,Dirección de Emprendimiento Social - PyMES SOS Invierno 2023, 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,me gusto mucho, 4, 4, 4, 4,esta bastante interesante como podemos apoyar a una empresa a crecer con los conocimientos obtenidos en la escuea,Reconocimiento,,,,,
02/02/23 17:29,02/02/23 17:32,IP Address,189.219.220.243,100,191,True,02/02/23 17:32,R_1LH8oBFqT37IrzD,,,,,25.6554,-100.3258,ES-ES,@00480,"DIF Nuevo León - Construcción Cultural, Deportiva y Emocional para DIF Nuevo León","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
1 Nada Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Me gusto mucho trabajar con ellos, pero considero inecesario el tener que hacer quizzes y actividades en canvas.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Fue muy bonito trabajar con niños de todas las edades, me hizo prácticar mis habilidades de líder, y sobre todo, de persona. ",Reconocimiento,,,,,
02/02/23 17:32,02/02/23 17:33,IP Address,201.159.107.34,100,90,True,02/02/23 17:33,R_2cA64xLaNcaSAlM,,,,,25.6677,-100.2514,ES-ES,@00481,"Vecinos Fuentes del Valle, A.C. - Marketing Digital","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me agradó el que si se involucraran con la organización y que le dieran importancia.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",La fácil comunicación entre todos.,Reconocimiento,,,,,
02/02/23 17:33,02/02/23 17:36,IP Address,187.190.181.64,100,198,True,02/02/23 17:36,R_1QtNQuTHA71V2nc,,,,,25.6554,-100.3258,ES-ES,@00482,San Pedro Parques - Líderes comunitarios de parques urbanos,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Buen proyecto y buena disposición.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",El proyecto estuvo interesante y fue una experiencia agradable.,Reconocimiento,,,,,
02/02/23 17:34,02/02/23 17:36,IP Address,200.95.170.84,100,148,True,02/02/23 17:36,R_UMiXp8lQbw4GbYt,,,,,19.4342,-99.0559,ES-ES,@00483,"Tierra de Artistas, A.C. - Taller de telares con técnicas artesanales oaxaqueñas","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Todo acerca del proyecto fue interesante, entretenido, y creo que ayuda a la artesana.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Josefina en cierto punto del video menciona que en cada obra (en este caso un tapete artesanal) quedan marcadas las emociones del artesano al realizarla. ,Reconocimiento,,,,,
02/02/23 17:35,02/02/23 17:38,IP Address,177.227.50.234,100,210,True,02/02/23 17:38,R_1pScz1ct1M5qOGE,,,,,27.4816,-109.9366,ES-ES,@00484,Dirección de Emprendimiento Social - PyMES SOS Invierno 2023, 4, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4,Sí,Sí,La socio formadora con la que tarbajé es muy amable y se nota su entusioasmo y ganas de aprender. , 4, 4, 4,"
5 Totalmente de Acuerdo","Me gustó muchob trabajar con Raquel, y espero que su marca pueda arrancar y crecer con el paso del tiempo.",Área de oportunidad,,,,,
02/02/23 17:38,02/02/23 17:40,IP Address,189.203.106.70,100,142,True,02/02/23 17:40,R_28V5764vofHsJRV,,,,,20.7495,-103.4651,ES-ES,@00485,, 3, 3, 3, 4,"
1 Nada Satisfecho", 2, 2, 3,No,Sí,., 3, 3, 2, 4,.,Área de oportunidad,,,,,
02/02/23 17:39,02/02/23 17:41,IP Address,189.152.140.150,100,97,True,02/02/23 17:41,R_2VOT02KOqcKEgJH,,,,,25.6554,-100.3258,ES-ES,@00486,"Tierra de Artistas, A.C. - Taller de telares con técnicas artesanales oaxaqueñas","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Todo bien, aunque un poco elevado el costo del servicio
 ","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
02/02/23 17:41,02/02/23 17:48,IP Address,131.178.102.160,100,451,True,02/02/23 17:48,R_TtSQX5XP7WxkC1X,,,,,25.6546,-100.2967,ES-ES,@00487,"VIFAC, Vida y Familia Monterrey, A.B.P. - Proyecto Investigación: La vulnerabilidad para las mujeres trabajadoras", 4, 4, 3,"
5 Muy Satisfecho", 4, 4, 4, 4,No,Sí,"El tour por las instalaciones, las actividades, como también los objetivos, están muy bien planteados para el bien común de las mujeres, pero creo que habría una área de oportunidad al ser un poco más ligero en cuanto las reglas religiosas para poder adoptar a un niño/niña en cuanto se cheque muy bien el entorno y sucesos de la persona adoptante.", 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo", 4,,,,,,,
02/02/23 17:04,02/02/23 17:53,IP Address,189.152.253.197,100,2954,True,02/02/23 17:53,R_12lHgwV8CtySeS2,,,,,25.6546,-100.2967,ES-ES,@00488,Secretaría de Educación de Nuevo León: Coordinación Estatal de Telebachillerato - PREPÁrate Nuevo León, 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,"Fue interesante la experiencia, sin embargo hubo mucha falta de comunicación por parte de los organizadores que retraso un poco mi aportación al servicio.", 4, 4, 4, 4,"Fue interesante la experiencia, sin embargo hubo mucha falta de comunicación por parte de los organizadores que retraso un poco mi aportación al servicio.",Área de oportunidad,,,,,
02/02/23 17:53,02/02/23 17:58,IP Address,187.140.15.223,100,286,True,02/02/23 17:58,R_0SxW9rBF3WcbmIp,,,,,20.5276,-100.8105,ES-ES,@00489,"Tierra de Artistas, A.C. - Taller de telares con técnicas artesanales oaxaqueñas","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4, 4,Sí,Sí,Creo que hace falta más representación de los talleres en redes sociales., 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo", 4,"Muy interesante, me gusto que los talleres se mantuvieron dinámicos pero pienso que talvez se debe de pensar que nadie sabe tejer o unir tapetes, algo que en el modulo 1 se dio un poco por hecho. ",Área de oportunidad,,,,,
02/02/23 17:55,02/02/23 17:59,IP Address,189.160.244.186,100,237,True,02/02/23 17:59,R_2xJId4vjyZOkrIe,,,,,25.6677,-100.2514,ES-ES,@00490,Laboratorio Innovación Social Tutores de Resiliencia - Naturaleza Lab : construyendo herramientas de medición-,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"A pesar de que este proyecto se haya cancelado de última hora, aprecio y aplaudo el trabajo de la dirección de Servicio Social dentro del Tec de May para ofrecernos otro proyecto a cambio y poder recibir nuestras horas correspondientes.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
02/02/23 17:59,02/02/23 18:02,IP Address,189.219.66.230,100,213,True,02/02/23 18:02,R_PUodSXZdYeFI1iN,,,,,25.6554,-100.3258,ES-ES,@00491,"Paso de Esperanza, A.C. - Construyendo la esperanza - Paso de Esperanza a.c.","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,me pareció una asociación muy interesante y me da mucho gusto que hayan tantas personas que ayuden a este tipo de problemas con los que vivimos.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",nunca había aprendido tantos datos interesantes acerca de migrantes y como es su proceso y todas las dificultades por las que pasan. Definitivamente me abrió el ojo y me hizo ser mas consiente.,Reconocimiento,,,,,
02/02/23 18:01,02/02/23 18:04,IP Address,23.122.143.134,100,146,True,02/02/23 18:04,R_3Rw1h2qNzxrdRlz,,,,,32.7449,-117.165,ES-ES,@00492,"La Cumbre Cotidiana, A.C. - Educación Ambiental - La Cumbre Cotidiana A.C.","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Es muy buena organizacion con muy buenas ideas y profesionalismo. ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Aprender de un tema que es muy importante para el medio ambiente que la mayoria de la gente no esta enterada y se tiene que hacer saber para todo el mundo por el bien de todos. ,Reconocimiento,,,,,
02/02/23 18:04,02/02/23 18:07,IP Address,201.172.44.210,100,178,True,02/02/23 18:07,R_2agGzDMmqdIy3HJ,,,,,25.6546,-100.2967,ES-ES,@00493,Fundacionplan.org - Plan SPAP A.C. - Experiencia Plan,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Felicidades por llevar una organización tan bonita y humana, que se encarga de querer crear un grupo grande de agentes de cambio en la sociedad, eso es muy reconocible.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","El caso que más me llevo conmigo es el de el señor que ayudé del lobby dandole una carta y haciendole saber que estoy muy agradecido con él, desde que le entregué la carta, conectamos más el uno con el otro.",Área de oportunidad,,,,,
02/02/23 18:07,02/02/23 18:08,IP Address,189.219.64.20,100,81,True,02/02/23 18:08,R_1pFjK3bcwEoyamd,,,,,25.6802,-100.3065,ES-ES,@00494,"HIC ME, A.C. - Cambiando la conversación: Niñez institucionalizada","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Gracias por enseñarme tanto!,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
02/02/23 18:07,02/02/23 18:09,IP Address,187.192.93.226,100,122,True,02/02/23 18:09,R_1dMNSdttECi1YkU,,,,,25.6546,-100.2967,ES-ES,@00495,"VIFAC, Vida y Familia Monterrey, A.B.P. - Vifac en números","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me senti muy bien al colaborar con ustedes ya que siento que le estoy haciendo un bien a la sociedad y me sentí completo conmigo mismo.,"
5 Totalmente de Acuerdo", 4,"
5 Totalmente de Acuerdo", 4,,,,,,,
02/02/23 18:02,02/02/23 18:11,IP Address,187.190.179.136,100,541,True,02/02/23 18:11,R_4TPqoi304ntmSuB,,,,,25.6554,-100.3258,ES-ES,@00496,Dirección de Emprendimiento Social - PyMES SOS Invierno 2023,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Me gusto la estructura de este proyecto solidario, al inicio empezaban las personas presentando sus avances, después una explicación sobre lo que teníamos que hacer, y por ultimo un tiempo para trabajar con el empresario. También me gusto que fuera en linea.", 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo"," Fue muy interesante, me gusto escuchar sobre las diferentes dificultades que los empresarios habían tenido con sus negocios y por que habían decidido unirse al proyecto solidario.",Reconocimiento,,,,,
02/02/23 18:10,02/02/23 18:12,IP Address,107.134.138.232,100,105,True,02/02/23 18:12,R_1q96B27QfkRzCqh,,,,,30.1424,-95.4717,ES-ES,@00497,"AIESEC México, A.C. - Ciudadano Global AIESEC","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy buena organización conoci muchas personas bastante agradables y me gustaria seguir con ellos,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",es una buena organización que necesita mas publicidad,Reconocimiento,,,,,
02/02/23 18:10,02/02/23 18:12,IP Address,35.147.16.5,100,104,True,02/02/23 18:12,R_3m8BSB1lHOCYCeX,,,,,26.1748,-98.187,ES-ES,@00498,"Tierra de Artistas, A.C. - Taller de Alebrijes y grecas Zapotecas","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Excelente forma de conocer sobre la cultura y expresiones artísticas. , 4,"
5 Totalmente de Acuerdo", 2,"
5 Totalmente de Acuerdo",,,,,,,
02/02/23 18:08,02/02/23 18:13,IP Address,187.187.200.193,100,272,True,02/02/23 18:13,R_2QMV4KLxUAuzSrG,,,,,20.0969,-98.7585,ES-ES,@00499,Dirección de Emprendimiento Social - PyMES SOS Invierno 2023,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 3,"
5 Muy Satisfecho", 4, 4,Sí,Sí,"Me encantó formar parte de este proyecto, lo aprendido en las diferentes sesiones fue de mucha utilidad para lograr un resultado bueno, además de que estos mismos conocimientos se pueden poner en práctica en un futuro al momento de emprender.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me gustó mucho formar parte de esta experiencia, sin embargo, algo que me gustaría que implementaran es que los responsables del proyecto pudieran asesorarnos mejor en temas relacionados a Canvas, pues tuvimos problemas a la hora de registrar nuestro proyecto.",Área de oportunidad,,,,,
02/02/23 18:17,02/02/23 18:18,IP Address,201.156.172.57,100,62,True,02/02/23 18:18,R_73StewMQnhfpFW9,,,,,25.6554,-100.3258,ES-ES,@00500,"SAIQ, Sociedad de Alumnos de Ingeniería Química - Sembrando Conciencia","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gustó mucho toda la logística del servicio,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
02/02/23 18:16,02/02/23 18:19,IP Address,23.122.143.134,100,171,True,02/02/23 18:19,R_3hcDKKhvXo36ngy,,,,,32.7449,-117.165,ES-ES,@00501,Instituto de Bienestar Integral (IBI) - Marketing digital,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Es muy interesante lo que ofrecen y me gusta mucho la manera de trabajar de Arlen.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Aprendi mucho sobre la importancia de las redes sociales de una institución como el Instituto de Bienestar Integral.,Área de oportunidad,,,,,
02/02/23 18:18,02/02/23 18:19,IP Address,187.244.63.89,100,108,True,02/02/23 18:19,R_1jqCCaE75rAgZKZ,,,,,25.527,-103.3547,ES-ES,@00502,Dirección de Emprendimiento Social - PyMES SOS Invierno 2023,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Muy buen contenido e intención, solo el tiempo si es un poco limitado","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Muy buen servicio social, excelente contenido, solo el tiempo me pareció un poco limitado",Reconocimiento,,,,,
02/02/23 18:07,02/02/23 18:20,IP Address,189.219.67.190,100,744,True,02/02/23 18:20,R_1kTuTXi1oPpw2MK,,,,,25.6554,-100.3258,ES-ES,@00503,Instituto de Bienestar Integral (IBI) - Marketing digital,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me encanta lo que estan haciendo!,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Muy padre experiencia!,Reconocimiento,,,,,
02/02/23 18:17,02/02/23 18:23,IP Address,201.172.205.23,100,364,True,02/02/23 18:23,R_2QienqkH4pefBhc,,,,,25.6677,-100.2514,ES-ES,@00504,Dirección de Servicio Social - PASS - Líder Solidario,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Es un proyecto muy completo ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Que valoro mucho realizar material para otros tutores porque estamos compartiendo conocimiento.,Reconocimiento,,,,,
02/02/23 18:25,02/02/23 18:27,IP Address,189.159.32.94,100,131,True,02/02/23 18:27,R_2AZLsvbSieQWZOZ,,,,,25.6575,-100.4508,ES-ES,@00505,"Tierra de Artistas, A.C. - Taller de medicina tradicional a través de la herbolaria zapoteca", 4, 4, 4, 4, 4,"
5 Muy Satisfecho", 4, 4,Sí,Sí,Todo estuvo excelente,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gusto mucho aprender como es que se hace una pomada ya que nunca habia vivido una experiencia de este tipo.,Reconocimiento,,,,,
02/02/23 18:27,02/02/23 18:28,IP Address,201.172.199.147,100,84,True,02/02/23 18:28,R_xl4gJybdSnOyCA1,,,,,25.6544,-100.4056,ES-ES,@00506,"Vecinos Fuentes del Valle, A.C. - Centro de Acopio y Pepena en Fuentes del Valle","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,",,,,,","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",....,Área de oportunidad,,,,,
02/02/23 18:30,02/02/23 18:33,IP Address,189.152.78.189,100,183,True,02/02/23 18:33,R_sjMGBbpQwnXyJgJ,,,,,25.6802,-100.3065,ES-ES,@00507,Proyecto 99 - Proyecto 99 - Talleres,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 2,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me encantó ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me encantó tener la interacción con los alumnos,Área de oportunidad,,,,,
02/02/23 16:06,02/02/23 18:33,IP Address,187.155.145.84,100,8784,True,02/02/23 18:33,R_2S0LUwY1YeqZeDh,,,,,18.522,-88.3072,ES-ES,@00508,Fundación Tarahumara José A. Llaguno A.B.P. - Proyectos comunitarios para la Sierra Tarahumara,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,  .,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",  .,,,,,,
02/02/23 18:32,02/02/23 18:33,IP Address,187.161.116.63,100,98,True,02/02/23 18:33,R_2afYwmn23fxEFML,,,,,25.6554,-100.3258,ES-ES,@00509,"CVA, Centro Virtual de Aprendizaje Tec de Monterrey - MICROLEARNING - Creador capsulas educativa y de ayudas visuales educativas","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gusta mucho el proyecto y siento que es algo importante para que mas gente pueda aprender aun si no tiene los suficientes recursos para hacerlo,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Es un gran proyecto y espero que siga creciendo,Reconocimiento,,,,,
02/02/23 18:32,02/02/23 18:34,IP Address,187.153.66.141,100,101,True,02/02/23 18:34,R_3lFZsTF4QFZRUpc,,,,,22.2786,-97.9043,ES-ES,@00510,INICIATIVA DE EDUCACIÓN CON EQUIDAD Y CALIDAD ---- Dirección de Servicio Social - Aprendizajes para Todos: Tutor académico, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy buen servicio social.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me ha gustado mucho este servicio, ha sido una experiencia muy grata. ",Reconocimiento,,,,,
02/02/23 18:30,02/02/23 18:35,IP Address,201.143.4.140,100,282,True,02/02/23 18:35,R_21zlDGW8LxKtVaq,,,,,32.6328,-115.3166,ES-ES,@00511,,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy buen equipo de trabajo ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gusto mucho como te apoyan con cualquier duda o situación ,Reconocimiento,,,,,
02/02/23 18:31,02/02/23 18:35,IP Address,187.133.182.91,100,238,True,02/02/23 18:35,R_1jOkipAW7ch9a5U,,,,,22.7586,-103.5698,ES-ES,@00512,INICIATIVA DE EDUCACIÓN CON EQUIDAD Y CALIDAD ---- Dirección de Servicio Social - Aprendizajes para Todos: Tutor académico, 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,Es un gran proyecto, 4, 4, 4, 4,Fue una experiencia bastante enriquecedora ,Reconocimiento,,,,,
02/02/23 18:32,02/02/23 18:37,IP Address,38.124.197.48,100,300,True,02/02/23 18:37,R_2pJCfySln9Gy9r7,,,,,25.6544,-100.4056,ES-ES,@00513,,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,me gusto mucho poder enseñarle a un estudiante algo que todavía no sabía y ver su proceso de enseñanza con Aprendiendo Juntos,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
02/02/23 18:35,02/02/23 18:37,IP Address,187.189.145.90,100,163,True,02/02/23 18:37,R_1EZiazfnxGjVC3i,,,,,19.4326,-99.1332,ES-ES,@00514,"Un Techo para mi País México, A.C. - Historias de impacto","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4, 4,"
5 Muy Satisfecho",Sí,Sí,"Muy buena causa de TECHO, muy buena organización. Me gustó mucho formar parte de la organización y poder poner mi granito de arena.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me abrió totalmente mi panorama y cambió mi perspectiva de la vida. Muy agradecido.,Reconocimiento,,,,,
02/02/23 18:32,02/02/23 18:38,IP Address,187.176.6.254,100,326,True,02/02/23 18:38,R_31hqrYjXS85XWwr,,,,,25.6554,-100.3258,ES-ES,@00515,INICIATIVA DE EDUCACIÓN CON EQUIDAD Y CALIDAD ---- Dirección de Servicio Social - Aprendizajes para Todos: Tutor académico, 4, 4,"
5 Muy Satisfecho", 4, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4,Sí,Sí,Me gustó la organización y capacitaciones del programa,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Considero que la organización que tienen es muy buena.,Reconocimiento,,,,,
