StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q9,Q11,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,"Herramientas que aplicaste como las actividades, reportes, ""quizzes"", dentro de la plataforma de CANVAS en el desarrollo de la experiencia de Servicio Social",Q2_6,Q2_7,Q2_8,Q5,Q9,Q6,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,Q3,Q7,CRN,Nombre de Experiencia,OSF,Periodo,Tipo de Formato
28/11/22 17:47,28/11/22 17:51,IP Address,201.172.194.159,100,263,True,28/11/22 17:51,R_083TgCaae58qnn3,,@01655,,25.6554,-100.3258,anonymous,ES-ES,A01283672,"CVA, Centro Virtual de Aprendizaje Tec de Monterrey_Recíclate “Compartiendo Conocimiento” - Tutor en línea", 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,TODO BIEN, 4, 4, 4, 4,"MUY BUENA 
",Área de oportunidad,,,,,
28/11/22 17:41,28/11/22 17:51,IP Address,131.178.200.61,100,629,True,28/11/22 17:51,R_1mwHQ5QzcUiFrmb,,@01656,,25.6449,-100.311,anonymous,ES-ES,A00833349,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Me gusta bastante el hecho que este servicio social este orientado al ayudar a chicxs de preparatoria con sus tareas y exámenes con diferentes tutores para que ellos puedan elegir, por ende, me gusto bastante poder formar parte de este servicio social de SoyTutor","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","No podria comentar una experiencia especifica, simplemente me gusto bastante poder formar parte de este lindo grupo. ",Reconocimiento,,,,,
28/11/22 17:46,28/11/22 17:51,IP Address,187.138.101.96,100,301,True,28/11/22 17:51,R_1Ecml9MfU6ca3oe,,@01657,,25.6677,-100.2514,anonymous,ES-ES,A01177990,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación","
5 Muy Satisfecho", 4, 4,"
5 Muy Satisfecho", 3, 4,"
5 Muy Satisfecho", 3,Sí,Sí,Me gusto mucho trabajar en este servicio social. sin embargo creo que había muchas actividades obligatorias las cuales quitaban tiempo de las asesorías de mate., 4, 4, 4, 4,"Me trajo mucha satisfacción saber que ayude a mejorar la calida
 de vida academica de varios estudiantes. ",Reconocimiento,,,,,
28/11/22 16:05,28/11/22 17:51,IP Address,189.203.182.175,100,6371,True,28/11/22 17:52,R_RwqYJkZL4fdhS7f,,@01658,,25.6554,-100.3258,anonymous,ES-ES,A00834782,"Familia de Santa María, A.C._FSM Radio - Producción y edición de video", 4, 3,"
5 Muy Satisfecho", 3, 2, 3, 4, 3,No,No,"Yo creo que la gente detrás del proyecto es muy apasionada, pero al ser una experiencia meramente religiosa siento que limita mucho tanto los participantes como los ayudanm", 2,"
5 Totalmente de Acuerdo", 4, 4,Al ser una experiencia meramente religiosa siento que limita mucho tanto los participantes como los que están al servicio.,Área de oportunidad,,,,,
28/11/22 17:40,28/11/22 17:52,IP Address,189.153.135.21,100,687,True,28/11/22 17:52,R_2q2TJDcD2wXGSCy,,@01659,,25.6554,-100.3258,anonymous,ES-ES,A01570722,SALAEt - Sociedad de Alumnos de Licenciado en Estrategia y Transformación de Negocios_DOS – Descubriendo otros Superpoderes,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",No,Sí,Estaria bien hacer una evaluacion general a los niños para ver que tanto se les quedan los temas vistos en las sesiones,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","El hecho de ver a los niños divertirse y que genuinamente aprendan algo es otro rollo, me hace sentir satisfecho y feliz el ver como lo que hago hace la diferencia, por mas pequeña que sea, ya que los niños son realmente el futuro del pais.",Área de oportunidad,,,,,
28/11/22 17:50,28/11/22 17:52,IP Address,201.172.194.159,100,130,True,28/11/22 17:52,R_2Xgv0vdAm1EHF9b,,@01660,,25.6554,-100.3258,anonymous,ES-ES,A01283672,"CVA, Centro Virtual de Aprendizaje Tec de Monterrey_Recíclate “Compartiendo Conocimiento” - Tutor en línea", 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,TODO BIEN, 4, 4, 4, 4,TODO BIEN,Reconocimiento,,,,,
28/11/22 17:51,28/11/22 17:52,IP Address,189.159.138.25,100,86,True,28/11/22 17:52,R_3fDA4YJlgxSJPLg,,@01661,,25.6449,-100.311,anonymous,ES-ES,A01177695,"CÁRITAS MEXICANA, IAP_Cáritas Mexicana: Trabajando junto a los más vulnerables", 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,Disfruté mucho este semestre de servicio social,"
5 Totalmente de Acuerdo", 4, 4, 4,Disfruté mucho este semestre de servicio social,Área de oportunidad,,,,,
28/11/22 17:51,28/11/22 17:53,IP Address,187.189.136.139,100,104,True,28/11/22 17:53,R_1P0Ct7oBMyQValR,,@01662,,25.6677,-100.2514,anonymous,ES-ES,A01562381,Dirección de Emprendimiento Social_PyMES SOS, 4, 4, 4, 3,"
5 Muy Satisfecho", 3, 2, 3,Sí,Sí,Hacerlo más dinámico , 3, 4, 4, 4,Estuvo padre trabajar con empresas ,Área de oportunidad,,,,,
28/11/22 17:15,28/11/22 17:53,IP Address,189.152.146.44,100,2310,True,28/11/22 17:53,R_1JXtwC3wfPVa1ne,,@01663,,25.6802,-100.3065,anonymous,ES-ES,A00835125,Iniciativa Campana Altamira_Inclusión y amistad,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 3,"
5 Muy Satisfecho","
5 Muy Satisfecho", 3,Sí,Sí,"Amo su iniciativa y la dedicación de todas las personas que se encuentran ayudando en el refugio, todo me parece excelente.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo", 4,Se me hace muy padre interactuar con los niños pero creo que deberían de mejorar la manera en la que se llevan a cabo las actividades ya que no es eficiente con todas las personalidades de los niños. El documento que se enviaba cada lunes para llevar materials el martes sí se entendía muy bien más creo que pudo haber otra manera de organizarnos y mejorar comprar entre todos los materiales desde antes o llevar lo que tengamos en casa.,Reconocimiento,,,,,
28/11/22 17:52,28/11/22 17:53,IP Address,131.178.102.212,100,79,True,28/11/22 17:53,R_1JInYm1GY6tMdRK,,@01664,,25.6449,-100.311,anonymous,ES-ES,A01411531,"AIESEC México, A.C._Ciudadano Global AIESEC","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,., 4, 4, 4, 4,.,Reconocimiento,,,,,
28/11/22 17:41,28/11/22 17:54,IP Address,131.178.54.1,100,734,True,28/11/22 17:54,R_xaRzi2TOAfHwuKl,,@01665,,25.6449,-100.311,anonymous,ES-ES,a00834296,"Despierta, Cuestiona y Actúa, A. C._Ciudadanit@s","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy buena experiencia,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gusto mucho ayudar.,,,,,,
28/11/22 17:52,28/11/22 17:55,IP Address,187.161.119.176,100,210,True,28/11/22 17:55,R_10CXFy77XUiNbcm,,@01666,,25.6554,-100.3258,anonymous,ES-ES,A01233794,WEEDS_Emprendimiento en un mundo más verde, 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,Muy buen acompañamiento, 4, 4, 4, 4,,,,,,,
28/11/22 17:51,28/11/22 17:55,IP Address,189.152.63.217,100,246,True,28/11/22 17:55,R_3dZclQnNkoem7N5,,@01667,,25.6802,-100.3065,anonymous,ES-ES,A01284649,"ACS, American Chemical Society Tecnológico de Monterrey_Convierte tu Cocina en una Biorefineria", 4,"
5 Muy Satisfecho", 4, 3,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Fue bastante interesante el programa que tiene ACS con VIFAC., 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me gusto bastante aprender sobre la alimentación e incluso su aplicación en el embarazo





",Reconocimiento,,,,,
28/11/22 17:54,28/11/22 17:56,IP Address,187.138.92.79,100,119,True,28/11/22 17:56,R_AvTDwdcrsBNjThL,,@01668,,25.6677,-100.2514,anonymous,ES-ES,A01284171,"LIN, Dirección de Carrera de Licenciado en Negocios Internacionales_Care","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Se podría asistir a casas de reposo diferentes,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo", ,Área de oportunidad,,,,,
28/11/22 17:54,28/11/22 17:57,IP Address,131.178.102.180,100,178,True,28/11/22 17:57,R_2Bx6kv91ALuBE2P,,@01669,,25.6449,-100.311,anonymous,ES-ES,A00827959,"Despierta, Cuestiona y Actúa, A. C._Ciudadanit@s","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho", 4,Sí,Sí,Es una excelente organización. , 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me ayudo a ser una persona mas solidaria. ,Reconocimiento,,,,,
28/11/22 16:59,28/11/22 17:58,IP Address,131.178.102.156,100,3558,True,28/11/22 17:58,R_PCLH9lFxy9fq81z,,@01670,,25.6449,-100.311,anonymous,ES-ES,A01025103,"SAIRS, Sociedad de Alumnos de Ingeniería en Robótica y Sistemas Digitales_Sin Miedo a la Corriente","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muchas gracias por su apertura,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo", 4, 4,Gratificante,Reconocimiento,,,,,
28/11/22 17:54,28/11/22 17:59,IP Address,131.178.102.160,100,283,True,28/11/22 17:59,R_22JnHC6PHs4E78S,,@01671,,25.6449,-100.311,anonymous,ES-ES,A00834042,Inclusión y Accesibilidad_Tutor Campamento Descubre y Aprende,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho", 3, 4, 4,"
5 Muy Satisfecho",Sí,Sí,"Es una gran causa social, y me parecío de gran respeto y orgullo poder participar en la misma", 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo", 4,"Aplicaré los valores durante mi estancia laboral, escolar y personal",Reconocimiento,,,,,
28/11/22 17:57,28/11/22 17:59,IP Address,201.173.65.6,100,116,True,28/11/22 17:59,R_30uiBfcQeldMmP7,,@01672,,25.7933,-100.1863,anonymous,ES-ES,A00831344,"Soñar Despierto, A.C._Vico Valores", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,e,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","e


",Área de oportunidad,,,,,
28/11/22 14:53,28/11/22 18:01,IP Address,187.190.180.55,100,11273,True,28/11/22 18:01,R_3fTTIkaaX33pWqe,,@01673,,25.6554,-100.3258,anonymous,ES-ES,A01382932,Red Unidos para Trascender de la Iniciativa Campana-Altamira_Cuentos para Crecer,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Este semestre fue muy bonito, poder convivir con ellos y poder aportarles y mostrarles un poco mas el mundo a través de cuentos.", 4, 4,"
5 Totalmente de Acuerdo", 4,,,,,,,
28/11/22 17:59,28/11/22 18:01,IP Address,187.162.253.219,100,122,True,28/11/22 18:01,R_p0onGECs5BRNz6p,,@01674,,25.6449,-100.311,anonymous,ES-ES,A01197780,"Fundación F21, A.C._Code: Sanctuary by Cybersecurity Tec + Fundación F21","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me da mucho gusto todo lo que están haciendo y espero puedan seguir adelante.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gustó poder aprender sobre la causa social del socio formador y poder conocer más acerca de mi comunidad.,Reconocimiento,,,,,
28/11/22 17:53,28/11/22 18:03,IP Address,189.152.253.41,100,565,True,28/11/22 18:03,R_1F4EMujuebMYWXA,,@01675,,25.6802,-100.3065,anonymous,ES-ES,A00835040,"CONALEP Don Humberto Lobo Villarreal, O.P.D_DESARROLLO INTEGRAL DEL ESTUDIANTE","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,La elaboración y planeación que realizo la organización socio formadora se dio a destacar ya que fue muy ameno trabajar junto con ellos   ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gusto mucho y me lleve una muy buena experiencia. ,Área de oportunidad,,,,,
28/11/22 17:57,28/11/22 18:03,IP Address,189.159.65.254,100,376,True,28/11/22 18:03,R_V1KMYTdtrhDfSDv,,@01676,,25.6656,-100.4294,anonymous,ES-ES,A01720692,ABACO Consultoría Financiera_Educación Financiera para Niños, 4, 4, 4, 3, 2, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Los organizadores siempre mantuvieron muy buena comunicación. Por cierto, el proyecto se llama SoyTutor, no aparecía en las opciones.", 3,"
5 Totalmente de Acuerdo", 4,"
5 Totalmente de Acuerdo",Interesante concepto en donde el estudiante se convierte en maestro.,Reconocimiento,,,,,
28/11/22 18:02,28/11/22 18:03,IP Address,189.224.146.131,100,86,True,28/11/22 18:03,R_1OWb6xtYPIpy8cW,,@01677,,25.7741,-100.2542,anonymous,ES-ES,a01197743,Cambio de Juego_Entrenando y generando soluciones con Cambio de Juego,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,excelente causa ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Aprendí mucho y son momentos q nunca olvidare ,Reconocimiento,,,,,
28/11/22 18:01,28/11/22 18:03,IP Address,187.190.177.196,100,106,True,28/11/22 18:03,R_2YKhCNuiCE13AyV,,@01678,,25.6554,-100.3258,anonymous,ES-ES,A01382738,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,No hay buena comunicación,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Todo bien,Área de oportunidad,,,,,
28/11/22 18:03,28/11/22 18:04,IP Address,131.178.102.132,100,72,True,28/11/22 18:04,R_2s6V9vKSvJ0E9dG,,@01679,,25.6449,-100.311,anonymous,ES-ES,A00827725,Myhomeskool_Strategies fundraising for quality education, 4, 4, 4, 4, 4, 3, 3, 4,Sí,Sí,N/A,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",N/A,Reconocimiento,,,,,
28/11/22 18:02,28/11/22 18:04,IP Address,131.178.102.212,100,163,True,28/11/22 18:04,R_28UukcOpTlQflJ5,,@01680,,25.6449,-100.311,anonymous,ES-ES,A00833953,"Cómo Vamos Nuevo León_EVAluando en Cómo Vamos, Nuevo León", 4,"
5 Muy Satisfecho", 4,"
5 Muy Satisfecho", 3, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Gran organización, ven cosas que normalmente damos por hechas", 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Estan muy padres sus actividades,Reconocimiento,,,,,
28/11/22 17:54,28/11/22 18:05,IP Address,131.178.102.116,100,649,True,28/11/22 18:05,R_3kj19lGU9DpSghO,,@01681,,25.6449,-100.311,anonymous,ES-ES,A01177769 ,Iniciativa Campana Altamira_Club Colibrí,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Siento que la retroalimentacion podria mejorar un poco.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",La verdad me gusto mucho el poder convivir con los niños a los que les dimos clases. Y en si poder crear un ambiente en donde no solo los niños se sintieran comodos sino tambien los maestros.,Reconocimiento,,,,,
28/11/22 18:03,28/11/22 18:05,IP Address,187.192.45.245,100,112,True,28/11/22 18:05,R_214ZhKcY2OxfH6a,,@01682,,25.6449,-100.311,anonymous,ES-ES,A00830631,"Casanicolás-Solidaridad en el éxodo, A.C._Traduciendo historias","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Todo bien :),"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Todo bien :),Reconocimiento,,,,,
28/11/22 17:58,28/11/22 18:06,IP Address,131.178.102.184,100,483,True,28/11/22 18:06,R_3CEseUV1DP8tXGU,,@01683,,25.6449,-100.311,anonymous,ES-ES,A00833186,"SALNB, Sociedad de Alumnos de Nutrición y Bienestar_NAFA - Nutrición y Actividad Física para el Adulto", 4, 4, 4,"
5 Muy Satisfecho", 4, 4, 4, 4,No,Sí,"Me gustó mucho la experiencia, estoy muy agradecida, pero creo que la difusión de las sesiones puede mejorar para que asista más gente.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Estuvo padre, me parece que la logística puede mejorar, pero estuvo muy bonita la oportunidad de compartir conocimientos que estoy aprendiendo en mi carrera.",Área de oportunidad,,,,,
28/11/22 18:01,28/11/22 18:06,IP Address,131.178.102.196,100,300,True,28/11/22 18:06,R_3DtPyxS6knnPY1l,,@01684,,25.6449,-100.311,anonymous,ES-ES,a01552514,"Laboratorio de Arte, A.C._Mediadores de experiencias de arte contemporáneo","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Muy buena experiencia, pues considero que gane muchos aprendizajes super valiosos.", 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Aprendí mucho, ver como se desarrolla un proyecto artístico desde la planeación hasta la exposición fue algo súper enriquecedor y el proceso fue bastante agradable.
",Reconocimiento,,,,,
28/11/22 18:05,28/11/22 18:06,IP Address,187.192.90.70,100,72,True,28/11/22 18:06,R_SZREDFWvkHsuKsh,,@01685,,25.6449,-100.311,anonymous,ES-ES,A01236150,"Best Buddies de México, A.C_Best Buddies Universidad","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gusto mucho este servicio social porque creo que hay muy pocas instituciones que fomenten amistades con personas con discapacidades y ademas que les brindan un apoyo económico y les da libertad de poder trabajar y generar amistades. ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me gusto mucho en lo personal porque yo tengo un primo con síndrome de down y es de Torreón, lo cual allá no ha no hay como instituciones que apoyen a familias que tengan un un hij@ con alguna discapacidad, entonces invite a mi primo. Me gusto mucho haber convivido con personas con discapacidades porque ven todo muy sencillo y con mucha felicidad y ademas me gusto poder ser su amiga y poder formar un vínculo. ",Reconocimiento,,,,,
28/11/22 17:53,28/11/22 18:06,Spam,187.192.90.70,100,763,True,28/11/22 18:06,R_2Evp2EnlnvgNZHT,,@01686,,25.6449,-100.311,anonymous,ES-ES,A01236150,"Best Buddies de México, A.C_Best Buddies Universidad","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gusto mucho este servicio social porque creo que hay muy pocas instituciones que fomenten amistades con personas con discapacidades y ademas que les brindan un apoyo económico y les da libertad de poder trabajar y generar amistades. ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me gusto mucho en lo personal porque yo tengo un primo con síndrome de down y es de Torreón, lo cual allá no ha no hay como instituciones que apoyen a familias que tengan un un hij@ con alguna discapacidad, entonces invite a mi primo. Me gusto mucho haber convivido con personas con discapacidades porque ven todo muy sencillo y con mucha felicidad y ademas me gusto poder ser su amiga y poder formar un vínculo. ",Reconocimiento,,,,,
28/11/22 18:01,28/11/22 18:07,IP Address,187.190.23.34,100,342,True,28/11/22 18:07,R_2VPkChmuOGsV9Hi,,@01687,,25.6677,-100.2514,anonymous,ES-ES,A00831026,"CVA, Centro Virtual de Aprendizaje Tec de Monterrey_Recíclate “Compartiendo Conocimiento” - Tutor en línea", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",No,Sí,"Disfrute mucho estas semanas del servicio social, cada que terminaba una clase me sentía muy satisfecha de poder aportar tantito de mi conocimiento a personas que lo necesitan y poder ayudar a desarrollar sus habilidades. Me hubiera gustado tener más tiempo libre para poder dedicarle más tiempo a esta organización y a mis clases.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","En mi opinión, la disfrute mucho, me sentí satisfecha y el ayudar a las demás personas transmite un sentimiento muy bonito de paz. De igual manera, siento que tenía que hacer muchas cosas, y eso mas la carga de mis materias hacían que estuviera estresada mucho tiempo pero el sentimiento después de dar la clase es inigualable.",Reconocimiento,,,,,
28/11/22 17:56,28/11/22 18:07,IP Address,131.178.102.184,100,643,True,28/11/22 18:07,R_3MtzwLMYDERC2ns,,@01688,,25.6449,-100.311,anonymous,ES-ES,A01721562,"CIBRUC, Centro de Investigación sobre Biodigestión Anaerobia y Residuos Urbanos, A.C._Campaña nacional de separación ecológica de residuos con CIBRUC","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Esta padre la organización pero siento que hubiera mejorado mi experiencia si hubiera participado más presencialmente. Por ejemplo alguna vez haber recogido la basura o simplemente asistir en una empresa donde lleguen a reciclar. Para ver el gran significado del reciclaje, reusar y reducir.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Estuvo padre estar más en contacto sobre la importancia del cuidado del planeta. Ya que muchas de mis acciones que anteriormente cometía digamos que eran las menos adecuadas para este servicio social. Entonces cambie muchos malos hábitos que tenía sobre el mal cuidado del planeta, por la cual gracias a este servicio empecé a cambiar mis hábitos y mi forma de pensar sobre esta situación que estamos viviendo acerca de la contaminación.",Área de oportunidad,,,,,
28/11/22 17:45,28/11/22 18:07,IP Address,201.172.187.49,100,1321,True,28/11/22 18:07,R_3oKGnbkJoKg8Vu7,,@01689,,25.6449,-100.311,anonymous,ES-ES,A01177512,"Fundación F21, A.C._A. Transformación Digital - Fundación F21", 4, 4, 4, 4, 4, 3, 3, 3,No,Sí,Me llama mucho la atención de buena manera el que esta organización este involucrada en muchos proyectos los cuales buscar apoyar a las distintas comunidades marginadas o con ciertos problemas sociales y economicos.,"
5 Totalmente de Acuerdo", 4, 4, 4,"Ya habia tenido la oportunidad de trabajar y apoyar a esta organización, por lo cual sabia de las distintas cosas que hacen para apoyar y brindar ayuda.",Reconocimiento,,,,,
28/11/22 18:05,28/11/22 18:07,IP Address,189.152.113.37,100,154,True,28/11/22 18:07,R_4Z4gEuSKUjYLFcd,,@01690,,25.6802,-100.3065,anonymous,ES-ES,A01284888,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4, 4,"
5 Muy Satisfecho",Sí,Sí,"Me gustaría que regresara el papel de coordinador, aun cuando este tambien funja como tutor, ya que considero que es necesario para los tutores de primer ingreso, podria ser una persona que ya ha formado parte de la organización y tiene conocimiento tecnico para poder contestar las dudas de los tutores, siempre y cuando que este coordinador reciba horas de servicio extra.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Siempre es interesante atender a los EMS que forman parte de mi grupo de asesorias y considero que les sirve aun si lo que se llevan los EMS es como estudiar.,Reconocimiento,,,,,
