StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,UserLanguage,Q2,Q3,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,"Herramientas que aplicaste como las actividades, reportes, ""quizzes"", dentro de la plataforma de CANVAS en el desarrollo de la experiencia de Servicio Social",Q2_6,Q2_7,Q2_8,Q5,Q6,Q7,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,Q9,Q10,CRN,Nombre de Experiencia,OSF,Periodo,Tipo de Formato
02/05/23 11:59,02/05/23 12:01,IP Address,131.178.102.160,100,124,True,02/05/23 12:01,R_3GjGQrlz99WvG9p,,,,,25.6546,-100.2967,ES-ES,@00174,Centro Virtual de Aprendizaje Tec de Monterrey,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Me encanto el servicio social, lo recomendare para el futuro.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me encanto.,Reconocimiento,,,,,
02/05/23 12:07,02/05/23 12:10,IP Address,187.190.76.20,100,153,True,02/05/23 12:10,R_3I6udgvwH1tF1zu,,,,,25.6546,-100.2967,ES-ES,@00175,"Tierra de Artistas, A.C.","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Increible experiencia
", 3, 4, 4, 3,,,,,,,
02/05/23 12:10,02/05/23 12:13,IP Address,131.178.102.212,100,205,True,02/05/23 12:13,R_vTAKRE995hHcGsx,,,,,25.6546,-100.2967,ES-ES,@00176,"MXBT, Mexicambiente","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Felicidades por su trabajo ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me gustó que estuviera enfocado en la niñez, porque ellos también son el futuro y al incluirlos, nos sensibilizamos más y aportamos mejor.",Reconocimiento,,,,,
02/05/23 11:41,02/05/23 12:19,IP Address,131.178.102.212,100,2287,True,02/05/23 12:19,R_3qyRYA6TrEFVLlY,,,,,25.6546,-100.2967,ES-ES,@00177,Dirección de Emprendimiento Social,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Una de las cosas que más nos llenó de satisfacción fue saber que podemos hacer algo positivo por la comunidad sin que esto nos cueste nada, sino que, por el contrario, nos llena de alegría y nos hace sentir útiles. Contribuir al mejoramiento del Comedor Santa Marta es una de las formas en que podemos generar un impacto positivo en nuestra comunidad y nos hace sentir parte activa de la solución a un problema real. Queremos destacar la labor impresionante de las señoras que han manejado el Comedor Santa Marta por tantos años, ya que su dedicación y entrega hacia la comunidad es verdaderamente admirable. Es una de las acciones más grandes de amor y servicio a la comunidad que hemos visto y que nos inspira a seguir trabajando en proyectos que beneficien a los demás.
Este proyecto nos enseñó la importancia de la solidaridad y el compromiso social, y nos motivó a seguir trabajando para mejorar la vida de aquellos que más lo necesitan en nuestra comunidad. Estamos agradecidos por la oportunidad de haber participado en esta experiencia y esperamos poder seguir contribuyendo a proyectos similares en el futuro.
","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","disfrutamos mucho de la experiencia de trabajar en este proyecto, ya que pudimos tener un impacto directo en la comunidad estudiantil y, en general, en las personas que asisten al Comedor Santa Marta. Nos dimos cuenta de la enorme importancia que tiene ayudar al prójimo y de cómo, a través de nuestras habilidades y conocimientos, podemos contribuir a mejorar la vida de otros. Este proyecto nos permitió ver de cerca la realidad de tantas personas que no tienen acceso a una alimentación adecuada y que dependen de organizaciones como el Comedor Santa Marta para poder cubrir sus necesidades básicas. Fue una experiencia muy enriquecedora que nos hizo caer en cuenta de la gran necesidad que existe en nuestra comunidad, incluso a tan solo 5 minutos de nuestra universidad.
",Reconocimiento,,,,,
02/05/23 12:16,02/05/23 12:20,IP Address,131.178.102.144,100,249,True,02/05/23 12:20,R_128WHIx8BX90DSM,,,,,25.6546,-100.2967,ES-ES,@00178,Dirección de Emprendimiento Social,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,muy bien todo, 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gustó poder aplicar lo aprendido y apoyar a una comunidad cerca del tec. Te abre los ojos ya que hay tanta necesidad a nuestro alrededor. Nadie pide nacer donde nació por eso si tengo las habilidades y los recursos para apoyar a un grupo vulnerable me siento comprometida a ayudar.,Reconocimiento,,,,,
02/05/23 12:17,02/05/23 12:21,IP Address,131.178.102.144,100,234,True,02/05/23 12:21,R_3PtrNFMq9Do3HW2,,,,,25.6546,-100.2967,ES-ES,@00179,Dirección de Emprendimiento Social,"
5 Muy Satisfecho", 4,"
5 Muy Satisfecho", 4,"
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me agrada mucho su misión y a lo que quieren llegar como OSF y se que van a tener mucho éxito en lo que se propongan.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo", 4, 4,"Es muy interesante como recaudan tantas cosas y llevan mucho tiempo apoyando a la comunidad , al igual que su forma de trabajo les ha servido a lo largo de todos estos años.",Área de oportunidad,,,,,
02/05/23 12:33,02/05/23 12:37,IP Address,187.190.171.69,100,225,True,02/05/23 12:37,R_1eWdMfYL9d9El8E,,,,,25.6554,-100.3258,ES-ES,@00180,"Tierra de Artistas, A.C.", 3,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 3, 3,"
5 Muy Satisfecho",No,Sí,"Me gusto el proyecto, sin embargo pensaba que tendríamos más sesiones en zoom con nuestro socio y tendríamos más información sobre las plantas zapotecas y qué mas métodos existen (sin necesidad de hacerlos en casa). Vaya, una sesión no se me hizo suficiente. ","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
02/05/23 13:10,02/05/23 13:20,IP Address,189.159.106.198,100,619,True,02/05/23 13:20,R_qycfhZXp35rTb33,,,,,25.6544,-100.4056,ES-ES,@00181,"Tierra de Artistas, A.C.", 4, 3, 4,"
5 Muy Satisfecho", 4, 4, 3, 3,No,Sí,"Aprendí mucho en la interacción con el socioformador, especialmente durante el taller. Sin embargo, siento que no hubo mucho seguimiento al desarrollar los entregables. ", 3, 4, 4,"
5 Totalmente de Acuerdo","Este proyecto te deja hacer tus entregables en tu propio tiempo, por lo que es fácil organizarte y hacer las cosas a tu ritmo sin tener que distraerte de tus clases normales. El curso de canvas te da mucho contexto sobre las ODS y el enfoque que tienen los socioformadores. Sin embargo, en algunos momentos no quedaba muy claro qué teníamos que hacer exactamente o los medios de entrega. ",Área de oportunidad,,,,,
02/05/23 14:12,02/05/23 14:14,IP Address,131.178.102.176,100,90,True,02/05/23 14:14,R_1eJHBzR35NRjxG6,,,,,25.6546,-100.2967,ES-ES,@00182,Imagina ABP, 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,"Es una causa buena, no considero que sea necesario ir todos los fines de semana a apoyar al servicio o mínimo no por las horas que ofrecen. ", 4, 4, 4, 4,"Es una buena causa, sería interesante participar más dentro de la organización . ",Reconocimiento,,,,,
02/05/23 13:33,02/05/23 14:38,IP Address,185.107.56.66,100,3935,True,02/05/23 14:38,R_2zT4Nz8Mec396WH,,,,,52.3824,4.8995,ES-ES,@00183,"Tierra de Artistas, A.C.", 4, 3, 3,"
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4,Sí,Sí,"Mil gracias! Excelente proyecto, aunque todavía no sé 100% si concientizar al público por instagram sea la mejor estrategia para el objetivo (vs capacitar a gente con los talleres para dar esos talleres elles mismes como difusión).", 3, 4,"
5 Totalmente de Acuerdo", 4,.,Área de oportunidad,,,,,
02/05/23 14:41,02/05/23 14:46,IP Address,131.178.102.220,100,280,True,02/05/23 14:46,R_bvof038XTpAbNE5,,,,,25.6546,-100.2967,ES-ES,@00184,"CIBRUC, Centro de Investigación sobre Biodigestión Anaerobia y Residuos Urbanos, A.C.","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Me parece muy importante el objetivo de CIBRUC, y siento que todas las personas deberían de conocerlas y si tienen la oportunidad de trabajar con ella con lo hagan porque es muy interesante.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","He podido aprender mucho acerca la contaminación que provoca la industria de la moda, y los beneficios que trae la donación de ropa.",Reconocimiento,,,,,
02/05/23 15:22,02/05/23 15:25,IP Address,189.152.209.185,100,204,True,02/05/23 15:25,R_2fvNsvW6y2xTcuz,,,,,25.6554,-100.3258,ES-ES,@00185,"AENL, Asociación de Estudiantes de Nuevo León","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Aprendizaje para Todos ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me encanto la cause de poder aportar nuestro conocimiento a otros niños. ,Reconocimiento,,,,,
02/05/23 15:28,02/05/23 15:35,IP Address,131.178.102.192,100,406,True,02/05/23 15:35,R_2ANdxYD1mxymL8q,,,,,25.6546,-100.2967,ES-ES,@00186,"Viccali, Vida con Calidad, A.C.", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4, 4, 4, 4, 4,Sí,Sí,Me gusto ucho participar y poder aprender sobre la prevención a la violencia familiar. Pienso que VICCALI tiene una buena misión de la cual debemos aprender y concientizar. ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Disfrute aprender sobre la organización y desarrollar el contenido para redes. ,Área de oportunidad,,,,,
02/05/23 15:37,02/05/23 15:39,IP Address,131.178.102.184,100,116,True,02/05/23 15:39,R_12tX5YbwULo8SZg,,,,,25.6546,-100.2967,ES-ES,@00187,"Tierra de Artistas, A.C.","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me encantó!,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me encantó!,Reconocimiento,,,,,
02/05/23 15:49,02/05/23 15:51,IP Address,165.225.34.89,100,140,True,02/05/23 15:51,R_2wGBoEKNRjDh3Aa,,,,,32.7797,-96.8022,ES-ES,@00188,Secretaría de Educación de Nuevo León: Coordinación Estatal de Telebachillerato y del Subsistema de Preparatoria Abierta de la Subsecretaría de Educación Media Superior y Superior., 4, 4, 4, 4,"
1 Nada Satisfecho", 4, 4,"
1 Nada Satisfecho",Sí,Sí,Creo que es un buen servicio social y que hicieron caso a la retroalimentación que se hizo en el periodo de invierno., 4, 4, 4, 4,Me gustó tener contacto con los alumnos e impartir tutorías.,Reconocimiento,,,,,
02/05/23 16:28,02/05/23 16:29,IP Address,131.178.200.61,100,90,True,02/05/23 16:29,R_BtifUCdMvvBDKo1,,,,,25.6546,-100.2967,ES-ES,@00189,Instituto Estatal de la Juventud,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Todo excelente ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
02/05/23 16:21,02/05/23 16:33,IP Address,189.219.65.202,100,719,True,02/05/23 16:33,R_TuOFCrGqdjbofa9,,,,,25.6802,-100.3065,ES-ES,@00190,Secretaría de Educación de Nuevo León: Coordinación Estatal de Telebachillerato y del Subsistema de Preparatoria Abierta de la Subsecretaría de Educación Media Superior y Superior., 3,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 3, 4, 3,Sí,Sí,Siento que la intencion es buena pero la manera en la cual se reparten las horas es un poco injusto. Por ejemplo perder 10 hrs solo por no haber reaccionado a un mensaje aunque si se haya realizado la actividad correctamente.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Fue una experiencia muy buena,Área de oportunidad,,,,,
02/05/23 16:51,02/05/23 16:53,IP Address,131.178.102.156,100,149,True,02/05/23 16:53,R_217cSg1iAHB15bd,,,,,25.6546,-100.2967,ES-ES,@00191,"ANSPAC, Asociación Nacional Pro Superación Personal A.C.","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho", 4, 3, 4, 4,Sí,Sí,Todo estuvo perfecto.,"
5 Totalmente de Acuerdo", 4,"
5 Totalmente de Acuerdo", 3,"Me agrado poder escuchar a la gente y poder dar consejos, es la manera en la que me gusta ayudar",Reconocimiento,,,,,
02/05/23 17:09,02/05/23 17:11,IP Address,187.161.118.246,100,102,True,02/05/23 17:11,R_1OvtUl2NNM9550B,,,,,25.6554,-100.3258,ES-ES,@00192,"Tierra de Artistas, A.C.","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",.,,,,,,
02/05/23 18:09,02/05/23 18:12,IP Address,131.178.102.152,100,149,True,02/05/23 18:12,R_2SiPD9VQd3wksbE,,,,,25.6546,-100.2967,ES-ES,@00193,"MXBT, Mexicambiente","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Buena actividad, quiza hizo falta mayor organizacion al principio.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me dio la oportunidad de aprender de nuevas cosas, sin embargo creo que si hizo falta ver el impacto de la actividad.
",Reconocimiento,,,,,
02/05/23 18:38,02/05/23 18:40,IP Address,189.219.41.254,100,165,True,02/05/23 18:40,R_2CrWM8rNzV5SiOj,,,,,25.6554,-100.3258,ES-ES,@00194,Secretaría de Educación de Nuevo León: Coordinación Estatal de Telebachillerato y del Subsistema de Preparatoria Abierta de la Subsecretaría de Educación Media Superior y Superior.,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Excelente manejo del proyecto,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Es muy interesante los temas que se abordan. Y es un proyecto en donde aprendes muchos temas.,Reconocimiento,,,,,
02/05/23 18:48,02/05/23 18:50,IP Address,187.192.9.58,100,127,True,02/05/23 18:50,R_29J7wJ0Ppcpp61z,,,,,25.6802,-100.3065,ES-ES,@00195,Prepanet Campus Monterrey, 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,Buen trabajo, 4, 4, 4, 4,,,,,,,
02/05/23 18:44,02/05/23 18:52,IP Address,200.76.159.61,100,484,True,02/05/23 18:52,R_3m4Vx24A2cjN9vz,,,,,25.6656,-100.4294,ES-ES,@00196,"Zamora Coaching INC, A.C.","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Es un excelente programa y creo que lo que hacen es algo increible para las personas y para los caballos.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me encantaria haber podido tener la oportunidad de manejar las redes sociales por más tiempo para poder haber hecho un impacto más grande,Reconocimiento,,,,,
02/05/23 18:56,02/05/23 19:01,IP Address,131.178.102.184,100,279,True,02/05/23 19:01,R_3O99kbkooMUEwO9,,,,,25.6546,-100.2967,ES-ES,@00197,"Tierra de Artistas, A.C.","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,se me hicieron super interesantes todos los datos que nos dieron y todos los beneficios que se obtienen del uso de las tinturas y la pomada,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
02/05/23 20:09,02/05/23 20:15,IP Address,131.178.102.180,100,361,True,02/05/23 20:15,R_2wNTRdxxp1NLcJz,,,,,25.6546,-100.2967,ES-ES,@00198,"Tierra de Artistas, A.C.", 4, 4,"
5 Muy Satisfecho", 4, 4, 4, 4, 4,No,Sí,"Me hubiera gustado una interacción un poco más constante, tres sesiones para llevar a cabo el proyecto considero muy poca comunicación.", 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me gusto el mini taller de tejer un pequeño accesorio con material artesanal hecho por los mismísimos artesanos. A pesar de ser un accesorio no tan llamativo o grande (algunos), debo mencionar que resulto más complejo de lo que pensaba.",Reconocimiento,,,,,
02/05/23 20:19,02/05/23 20:25,IP Address,189.152.237.156,100,336,True,02/05/23 20:25,R_7Wdjm81Muesgj97,,,,,25.6546,-100.2967,ES-ES,@00199,"Tierra de Artistas, A.C.","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gusta como siempre buscan lograr su objetivo y la importancia de desarrollar y promover la empatia.,"
1 Nada de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me ayudo a desarrollarme como persona, poder comprender la importancia de escuchar a los demás y conocer acerca de su situación actual.Es importante siempre ser conscientes y poner nuestro granito de arena para vivir en un mejor mundo.",Área de oportunidad,,,,,
02/05/23 20:55,02/05/23 20:57,IP Address,187.161.116.234,100,105,True,02/05/23 20:57,R_WCCpcl8XiEHcx6V,,,,,25.6554,-100.3258,ES-ES,@00200,"Zamora Coaching INC, A.C.", 4, 4, 4, 4, 3, 3, 3, 4,Sí,Sí,tal vez cambiar la dinámica de trabajo con el sig grupo que este , 4, 4, 4, 4,me gustó que nos dejara la responsabilidad como equipo para que desarrollábaramos la responsabilidad y sentido de delegar ,Reconocimiento,,,,,
02/05/23 20:55,02/05/23 20:58,IP Address,201.173.65.134,100,174,True,02/05/23 20:58,R_3kcxtKuJIJxzyAn,,,,,25.8243,-100.1909,ES-ES,@00201,Instituto Estatal de la Juventud,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4,Sí,Sí,Me gusto mucho poder aprender la importancia de la atencion psicologica y me alegra que haya organizaciones que apoyen a los jovenes.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Poder estar presente en la implementacion de nuevas herramientas para facilitar el trabajo de los psicologos y nutricionistas, lo cual fue muy enriquecedor.",Reconocimiento,,,,,
02/05/23 20:47,02/05/23 21:06,IP Address,187.189.150.132,100,1107,True,02/05/23 21:06,R_CgDIXWCXGHH8K2Z,,,,,25.6677,-100.2514,ES-ES,@00202,"Tierra de Artistas, A.C.","
5 Muy Satisfecho","
5 Muy Satisfecho", 4, 4, 4,"
5 Muy Satisfecho", 4, 4,No,Sí,La interacción con el artesano fue muy corta y rápida. , 4, 4, 2, 2,Siento que las actividades en CANVAS son innecesarias y una carga extra a parte del las actividades del proyecto solidario en si. ,Área de oportunidad,,,,,
02/05/23 21:06,02/05/23 21:09,IP Address,189.175.41.104,100,222,True,02/05/23 21:09,R_8rgmunXVFgzYInL,,,,,25.6802,-100.3065,ES-ES,@00203,"Viccali, Vida con Calidad, A.C.", 3, 3, 4, 2, 4, 2, 2, 3,Sí,Sí,"Me hubiera gustado que hubiéramos tenido en claro nuestros objetivos desde temprano, y una mejor comunicación en general (ej, avisos semanales o recordatorios)", 3, 4, 4, 4,"Aunque trabajar con esta organización no fue mucho de mi agrado, quedé orgullosa de mis entregables y productos finales",Reconocimiento,,,,,
02/05/23 21:44,02/05/23 21:46,IP Address,187.189.150.132,100,91,True,02/05/23 21:46,R_3CUBGmrI2xyC415,,,,,25.6677,-100.2514,ES-ES,@00204,"Tierra de Artistas, A.C.","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",No,Sí,"Muy buen taller, quedé bastante satisfecho y me llevo mucho conocimiento.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Definitivamente me sentí atraído por este tipo de actividades y fue todo un gusto participar. El taller con el artesano por parte de Tierra de Artistas es una experiencia muy valiosa y enriquecedora.,Reconocimiento,,,,,
02/05/23 21:45,02/05/23 21:51,IP Address,189.152.250.192,100,320,True,02/05/23 21:51,R_2QSwrhA6FpZqlwZ,,,,,25.6802,-100.3065,ES-ES,@00205,"MXBT, Mexicambiente","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"La verdad fue un servicio social que me gusto mucho, me hizo sentir realizada y con propósito y me siento animada a continuar con actividades de este tipo, siendo servicio social o voluntariado, por favor continuen con este proyecto. Yo siento que a los niños también les gusto. ", 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Lo ame absolutamente, me encanto y me enseño mucho mientras yo enseñaba a los niños. Yo todos los jueves a las 3 estaba emocionada porque iba al servicio. Fue muy satisfactorio y mis niños y los recuerdos que hice con ellos es algo que recordare toda mi vida. Gracias por la oportunidad de participar. ",Reconocimiento,,,,,
02/05/23 22:18,02/05/23 22:21,IP Address,187.192.31.82,100,183,True,02/05/23 22:21,R_3m9objLlh8uOZq0,,,,,25.6802,-100.3065,ES-ES,@00206,"Tierra de Artistas, A.C.","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy entretenido e informativo. Muy padres los alebrijes. , 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","El alebrijes que recibimos en el kit me gusto mucho, es mi primer alebrijes y fue muy divertido pintarlo. ",Reconocimiento,,,,,
02/05/23 22:14,02/05/23 22:41,IP Address,189.219.72.219,100,1581,True,02/05/23 22:41,R_31WO51EjzMOc0dy,,,,,25.6546,-100.2967,ES-ES,@00207,"Tierra de Artistas, A.C.", 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,Esta padre poder participar cooperando pero las entregas son muchas y la mayoria muy innecesarias. Con unas dos muy bien elaboradas son mas que suficientes como para que la gente externa pueda ayudar tambien., 4, 4, 4, 4,"Fue una oportunidad nueva y diferente, pero es algo bueno.",Área de oportunidad,,,,,
02/05/23 22:59,02/05/23 23:05,IP Address,189.219.75.200,100,352,True,02/05/23 23:05,R_3HSqQ4j1bAhu4bh,,,,,25.6802,-100.3065,ES-ES,@00208,"Tierra de Artistas, A.C.","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho", 3,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Es bastante inspirador lo que están haciendo y es bastante entretenido e interesante lo que invitan a las personas a participar.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me encantó la sesión que tuvimos con josefina ya que me permitió poder admirar en vivo, además de practicar con ella, lo que es hacer un telar.",Reconocimiento,,,,,
02/05/23 23:02,02/05/23 23:08,IP Address,189.152.228.196,100,384,True,02/05/23 23:08,R_OClwwBZuWv7REXL,,,,,25.6546,-100.2967,ES-ES,@00209,,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Sosac ayuda a recoger basura de lugares en la megalimieza,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",No hay que botar la basura en la calle,Reconocimiento,,,,,
02/05/23 23:28,02/05/23 23:40,IP Address,189.152.194.100,100,697,True,02/05/23 23:40,R_2S6xjlZU6t25Tb3,,,,,25.6546,-100.2967,ES-ES,@00210,"Tierra de Artistas, A.C.","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy bien organizado y buenas dinamicas,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Aprendí más sobre las tradiciones mexicanas ,Reconocimiento,,,,,
